gene_id,gene_name,token
ENSG00000162739,SLAMF6,10661
ENSG00000162745,OLFML2B,10662
ENSG00000162746,FCRLB,10663
ENSG00000162747,FCGR3B,10664
ENSG00000162753,SLC9C2,10665
ENSG00000162755,KLHDC9,10666
ENSG00000162757,C1orf74,10667
ENSG00000162761,LMX1A,10668
ENSG00000162763,LRRC52,10669
ENSG00000162769,FLVCR1,10670
ENSG00000162771,GARIN4,10671
ENSG00000162772,ATF3,10672
ENSG00000162775,RBM15,10673
ENSG00000162777,DENND2D,10674
ENSG00000162779,AXDND1,10675
ENSG00000162782,TDRD5,10676
ENSG00000162783,IER5,10677
ENSG00000162804,SNED1,10678
ENSG00000162813,BPNT1,10679
ENSG00000162814,SPATA17,10680
ENSG00000162817,C1orf115,10681
ENSG00000162819,BROX,10682
ENSG00000162825,NBPF20,10683
ENSG00000162836,ACP6,10684
ENSG00000162843,WDR64,10685
ENSG00000162849,KIF26B,10686
ENSG00000162851,TFB2M,10687
ENSG00000162852,CNST,10688
ENSG00000162869,PPP1R21,10689
ENSG00000162873,KLHDC8A,10690
ENSG00000162877,PM20D1,10691
ENSG00000162878,PKDCC,10692
ENSG00000162881,OXER1,10693
ENSG00000162882,HAAO,10694
ENSG00000162885,B3GALNT2,10695
ENSG00000162889,MAPKAPK2,10696
ENSG00000162891,IL20,10697
ENSG00000162892,IL24,10698
ENSG00000162894,FCMR,10699
ENSG00000162896,PIGR,10700
ENSG00000162897,FCAMR,10701
ENSG00000162909,CAPN2,10702
ENSG00000162910,MRPL55,10703
ENSG00000162923,WDR26,10704
ENSG00000162924,REL,10705
ENSG00000162927,PUS10,10706
ENSG00000162928,PEX13,10707
ENSG00000162929,SANBR,10708
ENSG00000162931,TRIM17,10709
ENSG00000162944,RFTN2,10710
ENSG00000162946,DISC1,10711
ENSG00000162949,CAPN13,10712
ENSG00000162951,LRRTM1,10713
ENSG00000162959,MEMO1,10714
ENSG00000162961,DPY30,10715
ENSG00000162971,TYW5,10716
ENSG00000162972,MAIP1,10717
ENSG00000162975,KCNF1,10718
ENSG00000162976,SLC66A3,10719
ENSG00000162980,ARL5A,10720
ENSG00000162981,LRATD1,10721
ENSG00000162989,KCNJ3,10722
ENSG00000162992,NEUROD1,10723
ENSG00000162994,CLHC1,10724
ENSG00000162998,FRZB,10725
ENSG00000162999,DUSP19,10726
ENSG00000163001,CFAP36,10727
ENSG00000163002,NUP35,10728
ENSG00000163006,CCDC138,10729
ENSG00000163012,ZSWIM2,10730
ENSG00000163013,FBXO41,10731
ENSG00000163017,ACTG2,10732
ENSG00000163026,WDCP,10733
ENSG00000163029,SMC6,10734
ENSG00000163032,VSNL1,10735
ENSG00000163040,CCDC74A,10736
ENSG00000163041,H3-3A,10737
ENSG00000163046,ANKRD30BL,10738
ENSG00000163050,COQ8A,10739
ENSG00000163053,SLC16A14,10740
ENSG00000163060,TEKT4,10741
ENSG00000163064,EN1,10742
ENSG00000163069,SGCB,10743
ENSG00000163071,SPATA18,10744
ENSG00000163072,NOSTRIN,10745
ENSG00000163075,CFAP221,10746
ENSG00000163082,SGPP2,10747
ENSG00000163083,INHBB,10748
ENSG00000163092,XIRP2,10749
ENSG00000163093,BBS5,10750
ENSG00000163104,SMARCAD1,10751
ENSG00000163106,HPGDS,10752
ENSG00000163110,PDLIM5,10753
ENSG00000163114,PDHA2,10754
ENSG00000163116,STPG2,10755
ENSG00000163121,NEURL3,10756
ENSG00000163125,RPRD2,10757
ENSG00000163126,ANKRD23,10758
ENSG00000163131,CTSS,10759
ENSG00000163132,MSX1,10760
ENSG00000163138,PACRGL,10761
ENSG00000163141,BNIPL,10762
ENSG00000163145,C1QTNF7,10763
ENSG00000163154,TNFAIP8L2,10764
ENSG00000163155,LYSMD1,10765
ENSG00000163156,SCNM1,10766
ENSG00000163157,TMOD4,10767
ENSG00000163159,VPS72,10768
ENSG00000163161,ERCC3,10769
ENSG00000163162,RNF149,10770
ENSG00000163166,IWS1,10771
ENSG00000163170,BOLA3,10772
ENSG00000163171,CDC42EP3,10773
ENSG00000163191,S100A11,10774
ENSG00000163202,LCE3D,10775
ENSG00000163206,SMCP,10776
ENSG00000163207,IVL,10777
ENSG00000163209,SPRR3,10778
ENSG00000163214,DHX57,10779
ENSG00000163216,SPRR2D,10780
ENSG00000163217,BMP10,10781
ENSG00000163218,PGLYRP4,10782
ENSG00000163219,ARHGAP25,10783
ENSG00000163220,S100A9,10784
ENSG00000163221,S100A12,10785
ENSG00000163235,TGFA,10786
ENSG00000163239,TDRD10,10787
ENSG00000163249,CCNYL1,10788
ENSG00000163251,FZD5,10789
ENSG00000163254,CRYGC,10790
ENSG00000163257,DCAF16,10791
ENSG00000163263,CFAP141,10792
ENSG00000163273,NPPC,10793
ENSG00000163281,GNPDA2,10794
ENSG00000163283,ALPP,10795
ENSG00000163285,GABRG1,10796
ENSG00000163286,ALPG,10797
ENSG00000163288,GABRB1,10798
ENSG00000163291,PAQR3,10799
ENSG00000163293,NIPAL1,10800
ENSG00000163295,ALPI,10801
ENSG00000163297,ANTXR2,10802
ENSG00000163312,HELQ,10803
ENSG00000163319,MRPS18C,10804
ENSG00000163320,CGGBP1,10805
ENSG00000163322,ABRAXAS1,10806
ENSG00000163328,GPR155,10807
ENSG00000163331,DAPL1,10808
ENSG00000163344,PMVK,10809
ENSG00000163346,PBXIP1,10810
ENSG00000163347,CLDN1,10811
ENSG00000163348,PYGO2,10812
ENSG00000163349,HIPK1,10813
ENSG00000163352,LENEP,10814
ENSG00000163354,DCST2,10815
ENSG00000163357,DCST1,10816
ENSG00000163359,COL6A3,10817
ENSG00000163362,INAVA,10818
ENSG00000163374,YY1AP1,10819
ENSG00000163376,KBTBD8,10820
ENSG00000163377,TAFA4,10821
ENSG00000163378,EOGT,10822
ENSG00000163380,LMOD3,10823
ENSG00000163382,NAXE,10824
ENSG00000163389,POGLUT1,10825
ENSG00000163393,SLC22A15,10826
ENSG00000163394,CCKAR,10827
ENSG00000163395,IGFN1,10828
ENSG00000163399,ATP1A1,10829
ENSG00000163406,SLC15A2,10830
ENSG00000163412,EIF4E3,10831
ENSG00000163421,PROK2,10832
ENSG00000163424,TEX55,10833
ENSG00000163428,LRRC58,10834
ENSG00000163430,FSTL1,10835
ENSG00000163431,LMOD1,10836
ENSG00000163435,ELF3,10837
ENSG00000163440,PDCL2,10838
ENSG00000163444,TMEM183A,10839
ENSG00000163449,TMEM169,10840
ENSG00000163453,IGFBP7,10841
ENSG00000163462,TRIM46,10842
ENSG00000163463,KRTCAP2,10843
ENSG00000163464,CXCR1,10844
ENSG00000163466,ARPC2,10845
ENSG00000163467,TSACC,10846
ENSG00000163468,CCT3,10847
ENSG00000163472,TMEM79,10848
ENSG00000163479,SSR2,10849
ENSG00000163481,RNF25,10850
ENSG00000163482,STK36,10851
ENSG00000163485,ADORA1,10852
ENSG00000163491,NEK10,10853
ENSG00000163492,CCDC141,10854
ENSG00000163497,FEV,10855
ENSG00000163499,CRYBA2,10856
ENSG00000163501,IHH,10857
ENSG00000163507,CIP2A,10858
ENSG00000163508,EOMES,10859
ENSG00000163510,CWC22,10860
ENSG00000163512,AZI2,10861
ENSG00000163513,TGFBR2,10862
ENSG00000163515,RETNLB,10863
ENSG00000163516,ANKZF1,10864
ENSG00000163517,HDAC11,10865
ENSG00000163518,FCRL4,10866
ENSG00000163519,TRAT1,10867
ENSG00000163520,FBLN2,10868
ENSG00000163521,GLB1L,10869
ENSG00000163527,STT3B,10870
ENSG00000163528,CHCHD4,10871
ENSG00000163530,DPPA2,10872
ENSG00000163531,NFASC,10873
ENSG00000163534,FCRL1,10874
ENSG00000163535,SGO2,10875
ENSG00000163536,SERPINI1,10876
ENSG00000163539,CLASP2,10877
ENSG00000163541,SUCLG1,10878
ENSG00000163545,NUAK2,10879
ENSG00000163554,SPTA1,10880
ENSG00000163558,PRKCI,10881
ENSG00000163563,MNDA,10882
ENSG00000163564,PYHIN1,10883
ENSG00000163565,IFI16,10884
ENSG00000163568,AIM2,10885
ENSG00000163576,EFHB,10886
ENSG00000163577,EIF5A2,10887
ENSG00000163581,SLC2A2,10888
ENSG00000163584,RPL22L1,10889
ENSG00000163586,FABP1,10890
ENSG00000163590,PPM1L,10891
ENSG00000163596,ICA1L,10892
ENSG00000163599,CTLA4,10893
ENSG00000163600,ICOS,10894
ENSG00000163602,RYBP,10895
ENSG00000163605,PPP4R2,10896
ENSG00000163606,CD200R1,10897
ENSG00000163607,GTPBP8,10898
ENSG00000163608,NEPRO,10899
ENSG00000163611,SPICE1,10900
ENSG00000163617,CCDC191,10901
ENSG00000163618,CADPS,10902
ENSG00000163623,NKX6-1,10903
ENSG00000163624,CDS1,10904
ENSG00000163625,WDFY3,10905
ENSG00000163626,COX18,10906
ENSG00000163629,PTPN13,10907
ENSG00000163630,SYNPR,10908
ENSG00000163631,ALB,10909
ENSG00000163632,C3orf49,10910
ENSG00000163633,C4orf36,10911
ENSG00000163634,THOC7,10912
ENSG00000163635,ATXN7,10913
ENSG00000163636,PSMD6,10914
ENSG00000163637,PRICKLE2,10915
ENSG00000163638,ADAMTS9,10916
ENSG00000163644,PPM1K,10917
ENSG00000163645,ERICH6,10918
ENSG00000163646,CLRN1,10919
ENSG00000163655,GMPS,10920
ENSG00000163659,TIPARP,10921
ENSG00000163660,CCNL1,10922
ENSG00000163661,PTX3,10923
ENSG00000163666,HESX1,10924
ENSG00000163673,DCLK3,10925
ENSG00000163681,SLMAP,10926
ENSG00000163682,RPL9,10927
ENSG00000163683,SMIM14,10928
ENSG00000163684,RPP14,10929
ENSG00000163686,ABHD6,10930
ENSG00000163687,DNASE1L3,10931
ENSG00000163689,CFAP20DC,10932
ENSG00000163694,RBM47,10933
ENSG00000163697,APBB2,10934
ENSG00000163701,IL17RE,10935
ENSG00000163702,IL17RC,10936
ENSG00000163703,CRELD1,10937
ENSG00000163704,PRRT3,10938
ENSG00000163705,FANCD2OS,10939
ENSG00000163710,PCOLCE2,10940
ENSG00000163714,U2SURP,10941
ENSG00000163719,MTMR14,10942
ENSG00000163728,TTC14,10943
ENSG00000163734,CXCL3,10944
ENSG00000163735,CXCL5,10945
ENSG00000163736,PPBP,10946
ENSG00000163737,PF4,10947
ENSG00000163738,MTHFD2L,10948
ENSG00000163739,CXCL1,10949
ENSG00000163743,RCHY1,10950
ENSG00000163746,PLSCR2,10951
ENSG00000163749,CCDC158,10952
ENSG00000163751,CPA3,10953
ENSG00000163754,GYG1,10954
ENSG00000163755,HPS3,10955
ENSG00000163762,TM4SF18,10956
ENSG00000163781,TOPBP1,10957
ENSG00000163785,RYK,10958
ENSG00000163788,SNRK,10959
ENSG00000163792,TCF23,10960
ENSG00000163793,DNAJC5G,10961
ENSG00000163794,UCN,10962
ENSG00000163795,ZNF513,10963
ENSG00000163798,SLC4A1AP,10964
ENSG00000163803,PLB1,10965
ENSG00000163806,SPDYA,10966
ENSG00000163807,KIAA1143,10967
ENSG00000163808,KIF15,10968
ENSG00000163810,TGM4,10969
ENSG00000163811,WDR43,10970
ENSG00000163812,ZDHHC3,10971
ENSG00000163814,CDCP1,10972
ENSG00000163815,CLEC3B,10973
ENSG00000163817,SLC6A20,10974
ENSG00000163818,LZTFL1,10975
ENSG00000163820,FYCO1,10976
ENSG00000163823,CCR1,10977
ENSG00000163825,RTP3,10978
ENSG00000163827,LRRC2,10979
ENSG00000163832,ELP6,10980
ENSG00000163833,FBXO40,10981
ENSG00000163840,DTX3L,10982
ENSG00000163848,ZNF148,10983
ENSG00000163864,NMNAT3,10984
ENSG00000163866,SMIM12,10985
ENSG00000163867,ZMYM6,10986
ENSG00000163870,TPRA1,10987
ENSG00000163872,YEATS2,10988
ENSG00000163873,GRIK3,10989
ENSG00000163874,ZC3H12A,10990
ENSG00000163875,MEAF6,10991
ENSG00000163877,SNIP1,10992
ENSG00000163879,DNALI1,10993
ENSG00000163882,POLR2H,10994
ENSG00000163884,KLF15,10995
ENSG00000163885,CFAP100,10996
ENSG00000163888,CAMK2N2,10997
ENSG00000163898,LIPH,10998
ENSG00000163900,TMEM41A,10999
ENSG00000163902,RPN1,11000
ENSG00000163904,SENP2,11001
ENSG00000163909,HEYL,11002
ENSG00000163913,IFT122,11003
ENSG00000163914,RHO,11004
ENSG00000163918,RFC4,11005
ENSG00000163923,RPL39L,11006
ENSG00000163930,BAP1,11007
ENSG00000163931,TKT,11008
ENSG00000163932,PRKCD,11009
ENSG00000163933,RFT1,11010
ENSG00000163935,SFMBT1,11011
ENSG00000163938,GNL3,11012
ENSG00000163939,PBRM1,11013
ENSG00000163945,UVSSA,11014
ENSG00000163946,TASOR,11015
ENSG00000163947,ARHGEF3,11016
ENSG00000163950,SLBP,11017
ENSG00000163956,LRPAP1,11018
ENSG00000163958,ZDHHC19,11019
ENSG00000163959,SLC51A,11020
ENSG00000163960,UBXN7,11021
ENSG00000163961,RNF168,11022
ENSG00000163964,PIGX,11023
ENSG00000163975,MELTF,11024
ENSG00000163982,OTOP1,11025
ENSG00000163993,S100P,11026
ENSG00000163995,ABLIM2,11027
ENSG00000164002,EXO5,11028
ENSG00000164007,CLDN19,11029
ENSG00000164008,C1orf50,11030
ENSG00000164010,ERMAP,11031
ENSG00000164011,ZNF691,11032
ENSG00000164022,AIMP1,11033
ENSG00000164023,SGMS2,11034
ENSG00000164024,METAP1,11035
ENSG00000164031,DNAJB14,11036
ENSG00000164032,H2AZ1,11037
ENSG00000164035,EMCN,11038
ENSG00000164037,SLC9B1,11039
ENSG00000164038,SLC9B2,11040
ENSG00000164039,BDH2,11041
ENSG00000164040,PGRMC2,11042
ENSG00000164045,CDC25A,11043
ENSG00000164047,CAMP,11044
ENSG00000164048,ZNF589,11045
ENSG00000164049,FBXW12,11046
ENSG00000164050,PLXNB1,11047
ENSG00000164051,CCDC51,11048
ENSG00000164053,ATRIP,11049
ENSG00000164054,SHISA5,11050
ENSG00000164056,SPRY1,11051
ENSG00000164061,BSN,11052
ENSG00000164062,APEH,11053
ENSG00000164066,INTU,11054
ENSG00000164068,RNF123,11055
ENSG00000164070,HSPA4L,11056
ENSG00000164073,MFSD8,11057
ENSG00000164074,ABHD18,11058
ENSG00000164076,CAMKV,11059
ENSG00000164077,MON1A,11060
ENSG00000164078,MST1R,11061
ENSG00000164080,RAD54L2,11062
ENSG00000164081,TEX264,11063
ENSG00000164082,GRM2,11064
ENSG00000164086,DUSP7,11065
ENSG00000164087,POC1A,11066
ENSG00000164088,PPM1M,11067
ENSG00000164089,ETNPPL,11068
ENSG00000164091,WDR82,11069
ENSG00000164093,PITX2,11070
ENSG00000164096,ARLN,11071
ENSG00000164099,PRSS12,11072
ENSG00000164100,NDST3,11073
ENSG00000164104,HMGB2,11074
ENSG00000164105,SAP30,11075
ENSG00000164106,SCRG1,11076
ENSG00000164107,HAND2,11077
ENSG00000164109,MAD2L1,11078
ENSG00000164111,ANXA5,11079
ENSG00000164112,SMIM43,11080
ENSG00000164113,ADAD1,11081
ENSG00000164114,MAP9,11082
ENSG00000164116,GUCY1A1,11083
ENSG00000164117,FBXO8,11084
ENSG00000164118,CEP44,11085
ENSG00000164120,HPGD,11086
ENSG00000164122,ASB5,11087
ENSG00000164123,SPMIP2,11088
ENSG00000164124,TMEM144,11089
ENSG00000164125,GASK1B,11090
ENSG00000164128,NPY1R,11091
ENSG00000164129,NPY5R,11092
ENSG00000164134,NAA15,11093
ENSG00000164136,IL15,11094
ENSG00000164142,FHIP1A,11095
ENSG00000164144,ARFIP1,11096
ENSG00000164151,ICE1,11097
ENSG00000164161,HHIP,11098
ENSG00000164162,ANAPC10,11099
ENSG00000164163,ABCE1,11100
ENSG00000164164,OTUD4,11101
ENSG00000164167,LSM6,11102
ENSG00000164168,TMEM184C,11103
ENSG00000164169,PRMT9,11104
ENSG00000164171,ITGA2,11105
ENSG00000164172,MOCS2,11106
ENSG00000164175,SLC45A2,11107
ENSG00000164176,EDIL3,11108
ENSG00000164180,TMEM161B,11109
ENSG00000164181,ELOVL7,11110
ENSG00000164182,NDUFAF2,11111
ENSG00000164185,ZNF474,11112
ENSG00000164187,LMBRD2,11113
ENSG00000164188,RANBP3L,11114
ENSG00000164190,NIPBL,11115
ENSG00000164197,RNF180,11116
ENSG00000164199,ADGRV1,11117
ENSG00000164209,SLC25A46,11118
ENSG00000164211,STARD4,11119
ENSG00000164219,PGGT1B,11120
ENSG00000164220,F2RL2,11121
ENSG00000164221,CCDC112,11122
ENSG00000164236,ANKRD33B,11123
ENSG00000164237,CMBL,11124
ENSG00000164241,C5orf63,11125
ENSG00000164244,PRRC1,11126
ENSG00000164251,F2RL1,11127
ENSG00000164252,AGGF1,11128
ENSG00000164253,WDR41,11129
ENSG00000164256,PRDM9,11130
ENSG00000164258,NDUFS4,11131
ENSG00000164265,SCGB3A2,11132
ENSG00000164266,SPINK1,11133
ENSG00000164270,HTR4,11134
ENSG00000164283,ESM1,11135
ENSG00000164284,GRPEL2,11136
ENSG00000164287,CDC20B,11137
ENSG00000164291,ARSK,11138
ENSG00000164292,RHOBTB3,11139
ENSG00000164294,GPX8,11140
ENSG00000164296,TIGD6,11141
ENSG00000164299,SPZ1,11142
ENSG00000164300,SERINC5,11143
ENSG00000164303,ENPP6,11144
ENSG00000164304,CAGE1,11145
ENSG00000164305,CASP3,11146
ENSG00000164306,PRIMPOL,11147
ENSG00000164307,ERAP1,11148
ENSG00000164308,ERAP2,11149
ENSG00000164309,CMYA5,11150
ENSG00000164318,EGFLAM,11151
ENSG00000164323,CFAP97,11152
ENSG00000164325,TMEM174,11153
ENSG00000164326,CARTPT,11154
ENSG00000164327,RICTOR,11155
ENSG00000164329,TENT2,11156
ENSG00000164330,EBF1,11157
ENSG00000164331,ANKRA2,11158
ENSG00000164332,UBLCP1,11159
ENSG00000164334,FAM170A,11160
ENSG00000164338,UTP15,11161
ENSG00000164342,TLR3,11162
ENSG00000164344,KLKB1,11163
ENSG00000164346,NSA2,11164
ENSG00000164347,GFM2,11165
ENSG00000164362,TERT,11166
ENSG00000164363,SLC6A18,11167
ENSG00000164366,CCDC127,11168
ENSG00000164379,FOXQ1,11169
ENSG00000164398,ACSL6,11170
ENSG00000164399,IL3,11171
ENSG00000164400,CSF2,11172
ENSG00000164402,SEPTIN8,11173
ENSG00000164403,SHROOM1,11174
ENSG00000164404,GDF9,11175
ENSG00000164405,UQCRQ,11176
ENSG00000164406,LEAP2,11177
ENSG00000164411,GJB7,11178
ENSG00000164414,SLC35A1,11179
ENSG00000164418,GRIK2,11180
ENSG00000164430,CGAS,11181
ENSG00000164434,FABP7,11182
ENSG00000164438,TLX3,11183
ENSG00000164440,TXLNB,11184
ENSG00000164442,CITED2,11185
ENSG00000164451,CALHM4,11186
ENSG00000164458,TBXT,11187
ENSG00000164463,CREBRF,11188
ENSG00000164465,DCBLD1,11189
ENSG00000164466,SFXN1,11190
ENSG00000164483,SAMD3,11191
ENSG00000164484,TMEM200A,11192
ENSG00000164485,IL22RA2,11193
ENSG00000164488,DACT2,11194
ENSG00000164494,PDSS2,11195
ENSG00000164500,SPMIP7,11196
ENSG00000164506,STXBP5,11197
ENSG00000164508,H2AC1,11198
ENSG00000164509,IL31RA,11199
ENSG00000164512,ANKRD55,11200
ENSG00000164520,RAET1E,11201
ENSG00000164530,PI16,11202
ENSG00000164532,TBX20,11203
ENSG00000164535,DAGLB,11204
ENSG00000164542,MATCAP2,11205
ENSG00000164543,STK17A,11206
ENSG00000164548,TRA2A,11207
ENSG00000164556,CFAP144P1,11208
ENSG00000164574,GALNT10,11209
ENSG00000164576,SAP30L,11210
ENSG00000164587,RPS14,11211
ENSG00000164588,HCN1,11212
ENSG00000164591,MYOZ3,11213
ENSG00000164597,COG5,11214
ENSG00000164600,NEUROD6,11215
ENSG00000164603,SAMTOR,11216
ENSG00000164604,GPR85,11217
ENSG00000164609,SLU7,11218
ENSG00000164610,RP9,11219
ENSG00000164611,PTTG1,11220
ENSG00000164615,CAMLG,11221
ENSG00000164619,BMPER,11222
ENSG00000164620,RELL2,11223
ENSG00000164626,KCNK5,11224
ENSG00000164627,KIF6,11225
ENSG00000164631,ZNF12,11226
ENSG00000164638,SLC29A4,11227
ENSG00000164645,TEX47,11228
ENSG00000164647,STEAP1,11229
ENSG00000164649,CDCA7L,11230
ENSG00000164651,SP8,11231
ENSG00000164654,MIOS,11232
ENSG00000164659,ELAPOR2,11233
ENSG00000164663,USP49,11234
ENSG00000164674,SYTL3,11235
ENSG00000164675,IQUB,11236
ENSG00000164683,HEY1,11237
ENSG00000164684,ZNF704,11238
ENSG00000164687,FABP5,11239
ENSG00000164690,SHH,11240
ENSG00000164691,TAGAP,11241
ENSG00000164692,COL1A2,11242
ENSG00000164694,FNDC1,11243
ENSG00000164695,CHMP4C,11244
ENSG00000164707,SLC13A4,11245
ENSG00000164708,PGAM2,11246
ENSG00000164713,BRI3,11247
ENSG00000164715,LMTK2,11248
ENSG00000164729,SLC35G3,11249
ENSG00000164733,CTSB,11250
ENSG00000164736,SOX17,11251
ENSG00000164741,DLC1,11252
ENSG00000164742,ADCY1,11253
ENSG00000164743,C8orf48,11254
ENSG00000164744,SUN3,11255
ENSG00000164746,C7orf57,11256
ENSG00000164749,HNF4G,11257
ENSG00000164751,PEX2,11258
ENSG00000164754,RAD21,11259
ENSG00000164756,SLC30A8,11260
ENSG00000164758,MED30,11261
ENSG00000164761,TNFRSF11B,11262
ENSG00000164764,SBSPON,11263
ENSG00000164776,PHKG1,11264
ENSG00000164778,EN2,11265
ENSG00000164794,KCNV1,11266
ENSG00000164796,CSMD3,11267
ENSG00000164808,SPIDR,11268
ENSG00000164815,ORC5,11269
ENSG00000164816,DEFA5,11270
ENSG00000164818,DNAAF5,11271
ENSG00000164821,DEFA4,11272
ENSG00000164822,DEFA6,11273
ENSG00000164823,OSGIN2,11274
ENSG00000164825,DEFB1,11275
ENSG00000164828,SUN1,11276
ENSG00000164830,OXR1,11277
ENSG00000164841,TMEM74,11278
ENSG00000164849,GPR146,11279
ENSG00000164850,GPER1,11280
ENSG00000164853,UNCX,11281
ENSG00000164855,TMEM184A,11282
ENSG00000164867,NOS3,11283
ENSG00000164871,SPAG11B,11284
ENSG00000164877,MICALL2,11285
ENSG00000164879,CA3,11286
ENSG00000164880,INTS1,11287
ENSG00000164885,CDK5,11288
ENSG00000164889,SLC4A2,11289
ENSG00000164893,SLC7A13,11290
ENSG00000164896,FASTK,11291
ENSG00000164897,TMUB1,11292
ENSG00000164898,FMC1,11293
ENSG00000164900,GBX1,11294
ENSG00000164902,PHAX,11295
ENSG00000164904,ALDH7A1,11296
ENSG00000164916,FOXK1,11297
ENSG00000164919,COX6C,11298
ENSG00000164920,OSR2,11299
ENSG00000164924,YWHAZ,11300
ENSG00000164929,BAALC,11301
ENSG00000164930,FZD6,11302
ENSG00000164932,CTHRC1,11303
ENSG00000164933,SLC25A32,11304
ENSG00000164934,DCAF13,11305
ENSG00000164935,DCSTAMP,11306
ENSG00000164938,TP53INP1,11307
ENSG00000164941,INTS8,11308
ENSG00000164944,VIRMA,11309
ENSG00000164946,FREM1,11310
ENSG00000164949,GEM,11311
ENSG00000164951,PDP1,11312
ENSG00000164953,TMEM67,11313
ENSG00000164961,WASHC5,11314
ENSG00000164967,RPP25L,11315
ENSG00000164970,FAM219A,11316
ENSG00000164972,SPMIP6,11317
ENSG00000164975,SNAPC3,11318
ENSG00000164976,MYORG,11319
ENSG00000164978,NUDT2,11320
ENSG00000164983,TMEM65,11321
ENSG00000164985,PSIP1,11322
ENSG00000164989,CCDC171,11323
ENSG00000165006,UBAP1,11324
ENSG00000165023,DIRAS2,11325
ENSG00000165025,SYK,11326
ENSG00000165028,NIPSNAP3B,11327
ENSG00000165029,ABCA1,11328
ENSG00000165030,NFIL3,11329
ENSG00000165046,LETM2,11330
ENSG00000165055,METTL2B,11331
ENSG00000165059,PRKACG,11332
ENSG00000165060,FXN,11333
ENSG00000165061,ZMAT4,11334
ENSG00000165066,NKX6-3,11335
ENSG00000165071,TMEM71,11336
ENSG00000165072,MAMDC2,11337
ENSG00000165076,PRSS37,11338
ENSG00000165078,CPA6,11339
ENSG00000165084,C8orf34,11340
ENSG00000165091,TMC1,11341
ENSG00000165092,ALDH1A1,11342
ENSG00000165097,KDM1B,11343
ENSG00000165102,HGSNAT,11344
ENSG00000165105,RASEF,11345
ENSG00000165113,GKAP1,11346
ENSG00000165115,KIF27,11347
ENSG00000165118,QNG1,11348
ENSG00000165119,HNRNPK,11349
ENSG00000165120,SSMEM1,11350
ENSG00000165124,SVEP1,11351
ENSG00000165125,TRPV6,11352
ENSG00000165131,LLCFC1,11353
ENSG00000165138,ANKS6,11354
ENSG00000165140,FBP1,11355
ENSG00000165152,PGAP4,11356
ENSG00000165156,ZHX1,11357
ENSG00000165164,CFAP47,11358
ENSG00000165168,CYBB,11359
ENSG00000165169,DYNLT3,11360
ENSG00000165171,METTL27,11361
ENSG00000165175,MID1IP1,11362
ENSG00000165181,SHOC1,11363
ENSG00000165182,CXorf58,11364
ENSG00000165185,KIAA1958,11365
ENSG00000165186,PTCHD1,11366
ENSG00000165188,RNF183,11367
ENSG00000165192,ASB11,11368
ENSG00000165194,PCDH19,11369
ENSG00000165195,PIGA,11370
ENSG00000165197,VEGFD,11371
ENSG00000165202,OR1Q1,11372
ENSG00000165204,OR1K1,11373
ENSG00000165209,STRBP,11374
ENSG00000165215,CLDN3,11375
ENSG00000165219,GAPVD1,11376
ENSG00000165233,CARD19,11377
ENSG00000165238,WNK2,11378
ENSG00000165240,ATP7A,11379
ENSG00000165244,ZNF367,11380
ENSG00000165246,NLGN4Y,11381
ENSG00000165259,HDX,11382
ENSG00000165264,NDUFB6,11383
ENSG00000165269,AQP7,11384
ENSG00000165271,NOL6,11385
ENSG00000165272,AQP3,11386
ENSG00000165275,TRMT10B,11387
ENSG00000165280,VCP,11388
ENSG00000165282,PIGO,11389
ENSG00000165283,STOML2,11390
ENSG00000165288,BRWD3,11391
ENSG00000165300,SLITRK5,11392
ENSG00000165304,MELK,11393
ENSG00000165309,ARMC3,11394
ENSG00000165312,OTUD1,11395
ENSG00000165322,ARHGAP12,11396
ENSG00000165323,FAT3,11397
ENSG00000165325,DEUP1,11398
ENSG00000165338,HECTD2,11399
ENSG00000165349,SLC7A3,11400
ENSG00000165355,FBXO33,11401
ENSG00000165359,INTS6L,11402
ENSG00000165370,GPR101,11403
ENSG00000165376,CLDN2,11404
ENSG00000165379,LRFN5,11405
ENSG00000165383,LRRC18,11406
ENSG00000165389,SPTSSA,11407
ENSG00000165392,WRN,11408
ENSG00000165406,MARCHF8,11409
ENSG00000165409,TSHR,11410
ENSG00000165410,CFL2,11411
ENSG00000165416,SUGT1,11412
ENSG00000165417,GTF2A1,11413
ENSG00000165424,ZCCHC24,11414
ENSG00000165434,PGM2L1,11415
ENSG00000165443,PHYHIPL,11416
ENSG00000165449,SLC16A9,11417
ENSG00000165457,FOLR2,11418
ENSG00000165458,INPPL1,11419
ENSG00000165462,PHOX2A,11420
ENSG00000165471,MBL2,11421
ENSG00000165474,GJB2,11422
ENSG00000165475,CRYL1,11423
ENSG00000165476,REEP3,11424
ENSG00000165478,HEPACAM,11425
ENSG00000165480,SKA3,11426
ENSG00000165487,MICU2,11427
ENSG00000165490,DDIAS,11428
ENSG00000165494,PCF11,11429
ENSG00000165495,PKNOX2,11430
ENSG00000165496,RPL10L,11431
ENSG00000165501,LRR1,11432
ENSG00000165502,RPL36AL,11433
ENSG00000165506,DNAAF2,11434
ENSG00000165507,DEPP1,11435
ENSG00000165509,MAGEC3,11436
ENSG00000165512,ZNF22,11437
ENSG00000165516,KLHDC2,11438
ENSG00000165521,EML5,11439
ENSG00000165525,NEMF,11440
